scheme,phase_pair,phase_pair_order,group_id,group_label,prior_present_total,continue_count,drop_count,retention_rate,drop_rate_given_prior_presence,interpretation_status
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_10_LF_CLASS::台地・段丘,多摩川 / basin 10 / 台地・段丘,22,17,5,0.7727272727272727,0.22727272727272727,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_12_LF_CLASS::凹地・浅い谷,多摩川 / basin 12 / 凹地・浅い谷,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_12_LF_CLASS::台地・段丘,多摩川 / basin 12 / 台地・段丘,17,14,3,0.8235294117647058,0.17647058823529413,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_12_LF_CLASS::旧河道,多摩川 / basin 12 / 旧河道,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_12_LF_CLASS::自然堤防,多摩川 / basin 12 / 自然堤防,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_13_LF_CLASS::台地・段丘,多摩川 / basin 13 / 台地・段丘,7,5,2,0.7142857142857143,0.2857142857142857,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_13_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 13 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_14_LF_CLASS::凹地・浅い谷,多摩川 / basin 14 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_14_LF_CLASS::台地・段丘,多摩川 / basin 14 / 台地・段丘,13,11,2,0.8461538461538461,0.15384615384615385,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_14_LF_CLASS::山地斜面等,多摩川 / basin 14 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_14_LF_CLASS::崖・段丘崖,多摩川 / basin 14 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_16_LF_CLASS::台地・段丘,多摩川 / basin 16 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_16_LF_CLASS::山地斜面等,多摩川 / basin 16 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_16_LF_CLASS::崖・段丘崖,多摩川 / basin 16 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_17_LF_CLASS::台地・段丘,多摩川 / basin 17 / 台地・段丘,8,8,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_17_LF_CLASS::山地斜面等,多摩川 / basin 17 / 山地斜面等,36,29,7,0.8055555555555556,0.19444444444444445,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_17_LF_CLASS::山麓堆積地形,多摩川 / basin 17 / 山麓堆積地形,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_17_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 17 / 氾濫平野・海岸平野,4,3,1,0.75,0.25,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::凹地・浅い谷,多摩川 / basin 18 / 凹地・浅い谷,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::台地・段丘,多摩川 / basin 18 / 台地・段丘,43,31,12,0.7209302325581395,0.27906976744186046,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::山地斜面等,多摩川 / basin 18 / 山地斜面等,6,4,2,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::崖・段丘崖,多摩川 / basin 18 / 崖・段丘崖,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::水部,多摩川 / basin 18 / 水部,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_18_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 18 / 氾濫平野・海岸平野,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_19_LF_CLASS::凹地・浅い谷,多摩川 / basin 19 / 凹地・浅い谷,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,12,9,3,0.75,0.25,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_19_LF_CLASS::山地斜面等,多摩川 / basin 19 / 山地斜面等,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_1_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 1 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_1_LF_CLASS::自然堤防,多摩川 / basin 1 / 自然堤防,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_20_LF_CLASS::崖・段丘崖,多摩川 / basin 20 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_20_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 20 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_22_LF_CLASS::台地・段丘,多摩川 / basin 22 / 台地・段丘,10,9,1,0.9,0.1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_22_LF_CLASS::山地斜面等,多摩川 / basin 22 / 山地斜面等,65,61,4,0.9384615384615385,0.06153846153846154,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_22_LF_CLASS::山麓堆積地形,多摩川 / basin 22 / 山麓堆積地形,6,5,1,0.8333333333333334,0.16666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_22_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 22 / 氾濫平野・海岸平野,13,13,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::台地・段丘,多摩川 / basin 23 / 台地・段丘,12,12,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::山地斜面等,多摩川 / basin 23 / 山地斜面等,56,53,3,0.9464285714285714,0.05357142857142857,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::山麓堆積地形,多摩川 / basin 23 / 山麓堆積地形,4,4,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::旧河道,多摩川 / basin 23 / 旧河道,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_23_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 23 / 氾濫平野・海岸平野,19,19,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_24_LF_CLASS::山地斜面等,多摩川 / basin 24 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_25_LF_CLASS::凹地・浅い谷,多摩川 / basin 25 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,6,6,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_25_LF_CLASS::崖・段丘崖,多摩川 / basin 25 / 崖・段丘崖,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_26_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 26 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_27_LF_CLASS::凹地・浅い谷,多摩川 / basin 27 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_27_LF_CLASS::台地・段丘,多摩川 / basin 27 / 台地・段丘,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_27_LF_CLASS::崖・段丘崖,多摩川 / basin 27 / 崖・段丘崖,4,1,3,0.25,0.75,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_28_LF_CLASS::台地・段丘,多摩川 / basin 28 / 台地・段丘,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_28_LF_CLASS::山地斜面等,多摩川 / basin 28 / 山地斜面等,100,100,0,1,0,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_28_LF_CLASS::山麓堆積地形,多摩川 / basin 28 / 山麓堆積地形,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_28_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 28 / 氾濫平野・海岸平野,13,13,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_29_LF_CLASS::台地・段丘,多摩川 / basin 29 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_2_LF_CLASS::凹地・浅い谷,多摩川 / basin 2 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_2_LF_CLASS::台地・段丘,多摩川 / basin 2 / 台地・段丘,10,0,10,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,5,0,5,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_2_LF_CLASS::崖・段丘崖,多摩川 / basin 2 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_2_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 2 / 氾濫平野・海岸平野,7,5,2,0.7142857142857143,0.2857142857142857,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_30_LF_CLASS::台地・段丘,多摩川 / basin 30 / 台地・段丘,9,9,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_30_LF_CLASS::山地斜面等,多摩川 / basin 30 / 山地斜面等,65,65,0,1,0,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_30_LF_CLASS::山麓堆積地形,多摩川 / basin 30 / 山麓堆積地形,4,4,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_30_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 30 / 氾濫平野・海岸平野,14,12,2,0.8571428571428571,0.14285714285714285,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_31_LF_CLASS::台地・段丘,多摩川 / basin 31 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_32_LF_CLASS::山地斜面等,多摩川 / basin 32 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_33_LF_CLASS::凹地・浅い谷,多摩川 / basin 33 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_33_LF_CLASS::台地・段丘,多摩川 / basin 33 / 台地・段丘,8,5,3,0.625,0.375,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_33_LF_CLASS::山地斜面等,多摩川 / basin 33 / 山地斜面等,4,4,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_33_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 33 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_34_LF_CLASS::山地斜面等,多摩川 / basin 34 / 山地斜面等,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_35_LF_CLASS::凹地・浅い谷,多摩川 / basin 35 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_35_LF_CLASS::台地・段丘,多摩川 / basin 35 / 台地・段丘,10,9,1,0.9,0.1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,13,11,2,0.8461538461538461,0.15384615384615385,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_35_LF_CLASS::山麓堆積地形,多摩川 / basin 35 / 山麓堆積地形,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,4,4,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_36_LF_CLASS::山地斜面等,多摩川 / basin 36 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_36_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 36 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_37_LF_CLASS::台地・段丘,多摩川 / basin 37 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_38_LF_CLASS::台地・段丘,多摩川 / basin 38 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_38_LF_CLASS::山地斜面等,多摩川 / basin 38 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_3_LF_CLASS::山地斜面等,多摩川 / basin 3 / 山地斜面等,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,14,14,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_40_LF_CLASS::崖・段丘崖,多摩川 / basin 40 / 崖・段丘崖,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_41_LF_CLASS::台地・段丘,多摩川 / basin 41 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_42_LF_CLASS::山地斜面等,多摩川 / basin 42 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,6,6,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_44_LF_CLASS::山地斜面等,多摩川 / basin 44 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_44_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 44 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_46_LF_CLASS::台地・段丘,多摩川 / basin 46 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_46_LF_CLASS::山地斜面等,多摩川 / basin 46 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_46_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 46 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_49_LF_CLASS::台地・段丘,多摩川 / basin 49 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_49_LF_CLASS::崖・段丘崖,多摩川 / basin 49 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_57_LF_CLASS::台地・段丘,多摩川 / basin 57 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,9,5,4,0.5555555555555556,0.4444444444444444,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_8_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 8 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830305_9_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 9 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::凹地・浅い谷,鶴見川 / basin 16 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,28,27,1,0.9642857142857143,0.03571428571428571,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,35,34,1,0.9714285714285714,0.02857142857142857,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::山麓堆積地形,鶴見川 / basin 16 / 山麓堆積地形,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::崖・段丘崖,鶴見川 / basin 16 / 崖・段丘崖,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::水部,鶴見川 / basin 16 / 水部,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 16 / 氾濫平野・海岸平野,7,7,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_16_LF_CLASS::自然堤防,鶴見川 / basin 16 / 自然堤防,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_17_LF_CLASS::台地・段丘,鶴見川 / basin 17 / 台地・段丘,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_17_LF_CLASS::山地斜面等,鶴見川 / basin 17 / 山地斜面等,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_19_LF_CLASS::台地・段丘,鶴見川 / basin 19 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_19_LF_CLASS::山地斜面等,鶴見川 / basin 19 / 山地斜面等,6,5,1,0.8333333333333334,0.16666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_20_LF_CLASS::台地・段丘,鶴見川 / basin 20 / 台地・段丘,25,24,1,0.96,0.04,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_20_LF_CLASS::山地斜面等,鶴見川 / basin 20 / 山地斜面等,147,141,6,0.9591836734693877,0.04081632653061224,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_20_LF_CLASS::山麓堆積地形,鶴見川 / basin 20 / 山麓堆積地形,6,6,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_20_LF_CLASS::崖・段丘崖,鶴見川 / basin 20 / 崖・段丘崖,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_20_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 20 / 氾濫平野・海岸平野,17,17,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_21_LF_CLASS::台地・段丘,鶴見川 / basin 21 / 台地・段丘,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_21_LF_CLASS::山地斜面等,鶴見川 / basin 21 / 山地斜面等,24,22,2,0.9166666666666666,0.08333333333333333,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_830306_21_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 21 / 氾濫平野・海岸平野,8,8,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::凹地・浅い谷,古川・目黒川・立会川・呑川 / basin 0 / 凹地・浅い谷,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::台地・段丘,古川・目黒川・立会川・呑川 / basin 0 / 台地・段丘,22,12,10,0.5454545454545454,0.45454545454545453,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,24,2,22,0.08333333333333333,0.9166666666666666,eligible
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,7,2,5,0.2857142857142857,0.7142857142857143,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::後背低地・湿地,古川・目黒川・立会川・呑川 / basin 0 / 後背低地・湿地,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::氾濫平野・海岸平野,古川・目黒川・立会川・呑川 / basin 0 / 氾濫平野・海岸平野,10,3,7,0.3,0.7,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Na->He,5,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,8,6,2,0.75,0.25,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_2_LF_CLASS::凹地・浅い谷,名称不明 / basin 2 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_2_LF_CLASS::山地斜面等,名称不明 / basin 2 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_3_LF_CLASS::凹地・浅い谷,名称不明 / basin 3 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_3_LF_CLASS::台地・段丘,名称不明 / basin 3 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Pa->Jo,1,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,6,6,0,1,0,low_n_descriptive_only
