place_id,sequence_string,sequence_label,sequence_cluster_id
13214002400,0100110,seq_0100110,SC1
13214002500,0100110,seq_0100110,SC1
13214002600,0100110,seq_0100110,SC1
13214002700,0100000,seq_0100000,SC1
13214002800,1100110,seq_1100110,SC1
13214002900,1100110,seq_1100110,SC1
13214003000,0100110,seq_0100110,SC1
13214003200,0100000,seq_0100000,SC1
13214003400,0100110,seq_0100110,SC1
13214003500,0100000,seq_0100000,SC1
13214003600,0100000,seq_0100000,SC1
13214003700,1100110,seq_1100110,SC1
13214003800,0100110,seq_0100110,SC1
13214003900,0100110,seq_0100110,SC1
13214004000,0100110,seq_0100110,SC1
13214004600,0000110,seq_0000110,SC1
13214004700,0100110,seq_0100110,SC1
13214004800,0100000,seq_0100000,SC1
13214004900,0000110,seq_0000110,SC1
13214005000,0000100,seq_0000100,SC4
13214005200,1000000,seq_1000000,SC5
13214005300,1100000,seq_1100000,SC1
13214005400,1100000,seq_1100000,SC1
13214005500,1000000,seq_1000000,SC5
13214005600,1100000,seq_1100000,SC1
13214005700,1100110,seq_1100110,SC1
13214005800,0000110,seq_0000110,SC1
13215000100,0100010,seq_0100010,SC1
13215000200,1100010,seq_1100010,SC1
13215000300,0000111,seq_0000111,SC1
13215000400,0000010,seq_0000010,SC1
13215000500,1100011,seq_1100011,SC1
13215000600,0100111,seq_0100111,SC1
13215000700,0100010,seq_0100010,SC1
13215000800,1100110,seq_1100110,SC1
13215000900,1100010,seq_1100010,SC1
13215001000,0001000,seq_0001000,SC3
13215001001,0001000,seq_0001000,SC3
13215001002,0001000,seq_0001000,SC3
13215001003,0001000,seq_0001000,SC3
13215001004,0001000,seq_0001000,SC3
13215001005,0001000,seq_0001000,SC3
13215001006,0001000,seq_0001000,SC3
13215001007,0001000,seq_0001000,SC3
13215001008,0001000,seq_0001000,SC3
13215001009,0001000,seq_0001000,SC3
13215001010,0001000,seq_0001000,SC3
13215001011,0001000,seq_0001000,SC3
13215001012,0001000,seq_0001000,SC3
13215001013,0001000,seq_0001000,SC3
13215001100,0001000,seq_0001000,SC3
13215001200,1101010,seq_1101010,SC1
13215001300,0100111,seq_0100111,SC1
13215001400,0001000,seq_0001000,SC3
13215001500,0100111,seq_0100111,SC1
13215001600,0001000,seq_0001000,SC3
13215001700,0000001,seq_0000001,SC1
13215001900,0000010,seq_0000010,SC1
13215002000,0000001,seq_0000001,SC1
13215002100,0100111,seq_0100111,SC1
13215002200,0101011,seq_0101011,SC1
13215002300,0001000,seq_0001000,SC3
13215002301,0001000,seq_0001000,SC3
13215002302,0001000,seq_0001000,SC3
13215002303,0001000,seq_0001000,SC3
13215002304,0001000,seq_0001000,SC3
13215002305,0001000,seq_0001000,SC3
13215002306,0001000,seq_0001000,SC3
13215002307,0001000,seq_0001000,SC3
13215002308,0001000,seq_0001000,SC3
13215002309,0001000,seq_0001000,SC3
13215002310,0001000,seq_0001000,SC3
13215002311,0001000,seq_0001000,SC3
13215002312,0001000,seq_0001000,SC3
13215002400,0101010,seq_0101010,SC1
13215002500,0000100,seq_0000100,SC4
13215002600,0100010,seq_0100010,SC1
13215002700,0000010,seq_0000010,SC1
13215002800,0001000,seq_0001000,SC3
13215002900,0000100,seq_0000100,SC4
13215003000,0100000,seq_0100000,SC1
13218000100,0100000,seq_0100000,SC1
13218000200,0100000,seq_0100000,SC1
13218000300,0100010,seq_0100010,SC1
13218000400,0100000,seq_0100000,SC1
13218000500,0100000,seq_0100000,SC1
13218000600,0100010,seq_0100010,SC1
13218000700,0100010,seq_0100010,SC1
13218000800,0100000,seq_0100000,SC1
13218000900,0100000,seq_0100000,SC1
13218001000,0100000,seq_0100000,SC1
13218001100,0100000,seq_0100000,SC1
13218001200,0100000,seq_0100000,SC1
13218001300,0100010,seq_0100010,SC1
13218001400,0101000,seq_0101000,SC1
13218001500,0000000,seq_0000000,SC0_no_presence
13218001600,0100000,seq_0100000,SC1
13218001700,0100000,seq_0100000,SC1
13218001800,0000001,seq_0000001,SC1
13218001900,0000001,seq_0000001,SC1
13219000100,0001110,seq_0001110,SC3
13219000200,0011110,seq_0011110,SC3
13219000300,0011100,seq_0011100,SC3
13219000400,0011100,seq_0011100,SC3
13219000500,0111110,seq_0111110,SC1
13219000600,0001110,seq_0001110,SC3
13219000700,0101110,seq_0101110,SC1
13219000800,0011110,seq_0011110,SC3
13219000900,0100100,seq_0100100,SC1
13219001000,0001110,seq_0001110,SC3
13219001100,0001110,seq_0001110,SC3
13219001200,0000110,seq_0000110,SC1
13219001300,0011000,seq_0011000,SC1
13219001400,0001000,seq_0001000,SC3
13219001600,0001000,seq_0001000,SC3
13219001700,0001000,seq_0001000,SC3
13219001800,0111110,seq_0111110,SC1
13219001900,0101001,seq_0101001,SC1
13219002000,0100110,seq_0100110,SC1
13219002100,0001000,seq_0001000,SC3
13219002200,0101100,seq_0101100,SC1
13219002300,0011000,seq_0011000,SC1
13219002400,0001000,seq_0001000,SC3
13219002500,0001000,seq_0001000,SC3
13219002600,0001100,seq_0001100,SC3
13219002700,0001000,seq_0001000,SC3
13219002800,0001000,seq_0001000,SC3
13219002900,0111110,seq_0111110,SC1
13219003000,0001000,seq_0001000,SC3
13219003100,0001110,seq_0001110,SC3
13219003200,0011000,seq_0011000,SC1
13219003300,0001000,seq_0001000,SC3
13219003400,0001000,seq_0001000,SC3
13219003500,0001000,seq_0001000,SC3
13219003600,0111111,seq_0111111,SC1
13219003701,0001110,seq_0001110,SC3
13219003702,0001000,seq_0001000,SC3
13219003800,0001000,seq_0001000,SC3
13219003900,0001000,seq_0001000,SC3
13219004000,0101111,seq_0101111,SC1
13219004100,0001000,seq_0001000,SC3
13219004201,1111111,seq_1111111,SC1
13219004202,0001000,seq_0001000,SC3
13219004203,0001000,seq_0001000,SC3
13219004204,0001000,seq_0001000,SC3
13219004300,0111110,seq_0111110,SC1
13219004401,0101001,seq_0101001,SC1
13219004500,0100110,seq_0100110,SC1
13219004600,0001001,seq_0001001,SC3
13219004700,0001000,seq_0001000,SC3
13219004800,0001000,seq_0001000,SC3
13219004900,0000110,seq_0000110,SC1
13219005000,0101111,seq_0101111,SC1
13219005100,0001001,seq_0001001,SC3
13219005200,0001000,seq_0001000,SC3
13219005300,0001000,seq_0001000,SC3
13219005400,0101000,seq_0101000,SC1
13219005500,0001000,seq_0001000,SC3
13219005600,0111100,seq_0111100,SC1
13219005700,0001000,seq_0001000,SC3
13219005800,0001000,seq_0001000,SC3
13219005900,0101110,seq_0101110,SC1
13219006000,0001010,seq_0001010,SC3
13219006100,0000000,seq_0000000,SC0_no_presence
13219006200,0101110,seq_0101110,SC1
13219006300,0101110,seq_0101110,SC1
13219006400,0101100,seq_0101100,SC1
13219006500,0111101,seq_0111101,SC1
13219006600,0001000,seq_0001000,SC3
13219006700,0001000,seq_0001000,SC3
13219006800,0000001,seq_0000001,SC1
13219006900,0111111,seq_0111111,SC1
13220000100,0100000,seq_0100000,SC1
13220000200,1100010,seq_1100010,SC1
13220000300,0100000,seq_0100000,SC1
13220000400,0100010,seq_0100010,SC1
13220000500,0100000,seq_0100000,SC1
13220000600,0100000,seq_0100000,SC1
13220000700,1100000,seq_1100000,SC1
13220000800,0100000,seq_0100000,SC1
13220000900,0100000,seq_0100000,SC1
13220001000,0100000,seq_0100000,SC1
13220001100,0100000,seq_0100000,SC1
13220001200,0100010,seq_0100010,SC1
13220001300,1000000,seq_1000000,SC5
13220001400,0100011,seq_0100011,SC1
13220001500,0100000,seq_0100000,SC1
13220001600,0100010,seq_0100010,SC1
13220001700,1100010,seq_1100010,SC1
13220001800,1100010,seq_1100010,SC1
13220001900,1100110,seq_1100110,SC1
13220002000,0100010,seq_0100010,SC1
13220002100,0100010,seq_0100010,SC1
13220002200,1100010,seq_1100010,SC1
13220002300,1100010,seq_1100010,SC1
13220002400,0100011,seq_0100011,SC1
13220002500,1100010,seq_1100010,SC1
13220002600,1100010,seq_1100010,SC1
13220002700,0100010,seq_0100010,SC1
13220002800,0100010,seq_0100010,SC1
13220002900,0100000,seq_0100000,SC1
13220003000,0100010,seq_0100010,SC1
13220003100,0100010,seq_0100010,SC1
13220003200,0100010,seq_0100010,SC1
13220003300,0100000,seq_0100000,SC1
13220003400,0100010,seq_0100010,SC1
13220003500,0100010,seq_0100010,SC1
13220003600,0100000,seq_0100000,SC1
13220003700,0100000,seq_0100000,SC1
13220003800,0100000,seq_0100000,SC1
13220003900,0100000,seq_0100000,SC1
13220004000,0100000,seq_0100000,SC1
13220004100,0100000,seq_0100000,SC1
13220004200,0000010,seq_0000010,SC1
13220004300,0100000,seq_0100000,SC1
13220004400,0000010,seq_0000010,SC1
13220004500,0100000,seq_0100000,SC1
13220004600,0100000,seq_0100000,SC1
13220004700,0100100,seq_0100100,SC1
13220004800,0100000,seq_0100000,SC1
13220004900,0100000,seq_0100000,SC1
13220005000,1100010,seq_1100010,SC1
13220005100,0000010,seq_0000010,SC1
13220005200,0100010,seq_0100010,SC1
13220005300,1000000,seq_1000000,SC5
13220005400,0100000,seq_0100000,SC1
13220005500,0100010,seq_0100010,SC1
13220005600,0100000,seq_0100000,SC1
13220005700,0100010,seq_0100010,SC1
13220005800,1100110,seq_1100110,SC1
13220005900,0100000,seq_0100000,SC1
13220006000,0100110,seq_0100110,SC1
13220006100,0100000,seq_0100000,SC1
13220006200,0100000,seq_0100000,SC1
13220006300,0100000,seq_0100000,SC1
13220006400,0100010,seq_0100010,SC1
13220006500,0100010,seq_0100010,SC1
13220006600,0100010,seq_0100010,SC1
13220006700,1100010,seq_1100010,SC1
13220006800,0000010,seq_0000010,SC1
13220006900,1100010,seq_1100010,SC1
13220007000,1000000,seq_1000000,SC5
13220007100,0100000,seq_0100000,SC1
13220007200,0100010,seq_0100010,SC1
13220007300,0000010,seq_0000010,SC1
13220007400,0100000,seq_0100000,SC1
13220007500,1100110,seq_1100110,SC1
13220007600,1100000,seq_1100000,SC1
13221000100,0100010,seq_0100010,SC1
13221000200,0100010,seq_0100010,SC1
13221000300,0100000,seq_0100000,SC1
13221000400,0100000,seq_0100000,SC1
13221000500,0100110,seq_0100110,SC1
13221000600,0100010,seq_0100010,SC1
13221000700,0000010,seq_0000010,SC1
13221000800,0000010,seq_0000010,SC1
13221000900,0100010,seq_0100010,SC1
13221001000,0000010,seq_0000010,SC1
13221001100,0000010,seq_0000010,SC1
13221001200,1100010,seq_1100010,SC1
13221001300,1100010,seq_1100010,SC1
13221001400,0100010,seq_0100010,SC1
13221001500,0000010,seq_0000010,SC1
13221001600,0111010,seq_0111010,SC1
13221001700,0100010,seq_0100010,SC1
13221001800,0100000,seq_0100000,SC1
13221001900,0100000,seq_0100000,SC1
13221002000,1100010,seq_1100010,SC1
13221002100,0100010,seq_0100010,SC1
13221002200,0100010,seq_0100010,SC1
13221002300,0100010,seq_0100010,SC1
13221002400,0000010,seq_0000010,SC1
13221002500,0100010,seq_0100010,SC1
13221002600,0100010,seq_0100010,SC1
13221002700,0100010,seq_0100010,SC1
13221002800,0100010,seq_0100010,SC1
13221002900,0100010,seq_0100010,SC1
13221003000,0100010,seq_0100010,SC1
13221003100,0100000,seq_0100000,SC1
13221003200,0000010,seq_0000010,SC1
13221003300,0000010,seq_0000010,SC1
13221003400,0100010,seq_0100010,SC1
13221003500,0000010,seq_0000010,SC1
13221003600,0100000,seq_0100000,SC1
13221003700,0000010,seq_0000010,SC1
13221003800,0100000,seq_0100000,SC1
13221003900,0000010,seq_0000010,SC1
13221004000,0000010,seq_0000010,SC1
13221004100,0000010,seq_0000010,SC1
13221004200,1100000,seq_1100000,SC1
13221004300,0100000,seq_0100000,SC1
13221004400,0100000,seq_0100000,SC1
13221004500,0100000,seq_0100000,SC1
13221004600,0010000,seq_0010000,SC2
13221004700,0000001,seq_0000001,SC1
13221004800,0000010,seq_0000010,SC1
13221004900,0100010,seq_0100010,SC1
13221005000,0100010,seq_0100010,SC1
13221005100,0000010,seq_0000010,SC1
13221005200,0100010,seq_0100010,SC1
13221005300,0100010,seq_0100010,SC1
13221005400,0000010,seq_0000010,SC1
13221005500,0100010,seq_0100010,SC1
13221005600,0000010,seq_0000010,SC1
13221005700,0000010,seq_0000010,SC1
13221005800,0100011,seq_0100011,SC1
13221005900,0000010,seq_0000010,SC1
13221006000,0000010,seq_0000010,SC1
13221006100,0000010,seq_0000010,SC1
13221006200,1100001,seq_1100001,SC1
13221006300,0100000,seq_0100000,SC1
13221006400,0000001,seq_0000001,SC1
13221006500,1100000,seq_1100000,SC1
13221006600,0100000,seq_0100000,SC1
13221006700,0000010,seq_0000010,SC1
13221006800,0000010,seq_0000010,SC1
13221006900,0100000,seq_0100000,SC1
13221007000,0100000,seq_0100000,SC1
13221007100,0100010,seq_0100010,SC1
13221007200,0100010,seq_0100010,SC1
13221007300,0000010,seq_0000010,SC1
13221007400,0000010,seq_0000010,SC1
13221007500,0000010,seq_0000010,SC1
13221007600,0001110,seq_0001110,SC3
13221007700,1111111,seq_1111111,SC1
13222000100,0100000,seq_0100000,SC1
13222000200,1100000,seq_1100000,SC1
13222000300,1100010,seq_1100010,SC1
13222000400,1100000,seq_1100000,SC1
13222000500,1100000,seq_1100000,SC1
13222000600,1100000,seq_1100000,SC1
13222000700,1110110,seq_1110110,SC1
13222000800,1100000,seq_1100000,SC1
13222000900,1100000,seq_1100000,SC1
13222001000,1100000,seq_1100000,SC1
13222001100,1110000,seq_1110000,SC1
13222001200,1100000,seq_1100000,SC1
13222001300,1100000,seq_1100000,SC1
13222001400,1100000,seq_1100000,SC1
13222001500,1100000,seq_1100000,SC1
13222001600,1100000,seq_1100000,SC1
13222001700,1100000,seq_1100000,SC1
13222001800,1100000,seq_1100000,SC1
13222001900,0100000,seq_0100000,SC1
13222002000,0100000,seq_0100000,SC1
13222002100,1100000,seq_1100000,SC1
13222002200,0100000,seq_0100000,SC1
13222002300,1100000,seq_1100000,SC1
13222002400,1100000,seq_1100000,SC1
13222002500,0100000,seq_0100000,SC1
13222002600,0100000,seq_0100000,SC1
13222002700,0100000,seq_0100000,SC1
13222002800,1100000,seq_1100000,SC1
13222002900,0100000,seq_0100000,SC1
13222003000,1100000,seq_1100000,SC1
13222003100,0110000,seq_0110000,SC1
13222003200,0100000,seq_0100000,SC1
13222003300,0100000,seq_0100000,SC1
13222003400,1100000,seq_1100000,SC1
13222003500,1100000,seq_1100000,SC1
13222003600,1100000,seq_1100000,SC1
13222003700,1100000,seq_1100000,SC1
13222003800,1100000,seq_1100000,SC1
13222003900,1100000,seq_1100000,SC1
13222004000,1100000,seq_1100000,SC1
13222004100,1100000,seq_1100000,SC1
13222004200,0110000,seq_0110000,SC1
13222004300,0100000,seq_0100000,SC1
13222004400,0100000,seq_0100000,SC1
13222004500,1000000,seq_1000000,SC5
13222004600,0100000,seq_0100000,SC1
13222004700,0100000,seq_0100000,SC1
13222004800,0100000,seq_0100000,SC1
13222004900,1000000,seq_1000000,SC5
13222005000,0100000,seq_0100000,SC1
13222005100,0100000,seq_0100000,SC1
13222005200,0100000,seq_0100000,SC1
13222005300,0100000,seq_0100000,SC1
13222005400,0100000,seq_0100000,SC1
13222005500,0100000,seq_0100000,SC1
13222005600,0100000,seq_0100000,SC1
13222005700,0100000,seq_0100000,SC1
13222005800,0100000,seq_0100000,SC1
13222005900,0100000,seq_0100000,SC1
13222006000,0000010,seq_0000010,SC1
13222006100,0000010,seq_0000010,SC1
13222006200,0100000,seq_0100000,SC1
13222006300,0100000,seq_0100000,SC1
13222006400,0100000,seq_0100000,SC1
13222006500,0100000,seq_0100000,SC1
13222006600,0100000,seq_0100000,SC1
13222006700,0100000,seq_0100000,SC1
13222006800,0100000,seq_0100000,SC1
13222006900,0100000,seq_0100000,SC1
13222007000,0100000,seq_0100000,SC1
13222007100,0100000,seq_0100000,SC1
13222007200,0100000,seq_0100000,SC1
13222007300,0100000,seq_0100000,SC1
13222007400,0100000,seq_0100000,SC1
13222007500,0100000,seq_0100000,SC1
13222007600,0100000,seq_0100000,SC1
13222007700,0100000,seq_0100000,SC1
13222007800,0100000,seq_0100000,SC1
13222007900,0100000,seq_0100000,SC1
13222008000,0100000,seq_0100000,SC1
13222008100,0100000,seq_0100000,SC1
13222008200,0100000,seq_0100000,SC1
13222008300,0000010,seq_0000010,SC1
13222008400,0100000,seq_0100000,SC1
13222008500,0100000,seq_0100000,SC1
13222008600,0100000,seq_0100000,SC1
13222008700,0100000,seq_0100000,SC1
13222008800,0100000,seq_0100000,SC1
13222008900,0100000,seq_0100000,SC1
13222009000,0100010,seq_0100010,SC1
13222009100,0100000,seq_0100000,SC1
13222009200,0100000,seq_0100000,SC1
13222009300,0100000,seq_0100000,SC1
13222009400,0100000,seq_0100000,SC1
13222009500,0100000,seq_0100000,SC1
13222009600,0100000,seq_0100000,SC1
13222009700,0100000,seq_0100000,SC1
13222009800,0100000,seq_0100000,SC1
13222009900,0100000,seq_0100000,SC1
13222010000,0100000,seq_0100000,SC1
13222010100,0100000,seq_0100000,SC1
13222010200,1100000,seq_1100000,SC1
13222010300,0100000,seq_0100000,SC1
13222010400,1100000,seq_1100000,SC1
13222010500,0100010,seq_0100010,SC1
13222010600,1100000,seq_1100000,SC1
13222010700,0100000,seq_0100000,SC1
13222010800,0100000,seq_0100000,SC1
13222010900,0100000,seq_0100000,SC1
13222011000,0100000,seq_0100000,SC1
13222011100,0100000,seq_0100000,SC1
13222011200,0100000,seq_0100000,SC1
13222011300,0100000,seq_0100000,SC1
13222011400,1100010,seq_1100010,SC1
13222011500,0100000,seq_0100000,SC1
13222011600,0100000,seq_0100000,SC1
13222011700,0100000,seq_0100000,SC1
13222011800,0100000,seq_0100000,SC1
13222011900,0100000,seq_0100000,SC1
13222012000,1100000,seq_1100000,SC1
13222012100,0100000,seq_0100000,SC1
13222012200,0000010,seq_0000010,SC1
13222012300,0100000,seq_0100000,SC1
13222012400,0100000,seq_0100000,SC1
13222012500,0100000,seq_0100000,SC1
13222012600,0100000,seq_0100000,SC1
13222012700,0100000,seq_0100000,SC1
13222012800,0100000,seq_0100000,SC1
13222012900,0100000,seq_0100000,SC1
13222013000,0100000,seq_0100000,SC1
13222013100,1000000,seq_1000000,SC5
13222013200,0100000,seq_0100000,SC1
13222013300,0100000,seq_0100000,SC1
13222013400,0100000,seq_0100000,SC1
13222013500,0100000,seq_0100000,SC1
13222013600,1100000,seq_1100000,SC1
13222013700,0100000,seq_0100000,SC1
13222013800,1100000,seq_1100000,SC1
13223000100,0100010,seq_0100010,SC1
13223000200,0100000,seq_0100000,SC1
13223000300,0100000,seq_0100000,SC1
13223000400,0101000,seq_0101000,SC1
13223000500,0001000,seq_0001000,SC3
13223000600,0101000,seq_0101000,SC1
13223000700,0100000,seq_0100000,SC1
13223000800,0111110,seq_0111110,SC1
13223000900,0001000,seq_0001000,SC3
13223001000,0101000,seq_0101000,SC1
13223001100,0100000,seq_0100000,SC1
13223001200,0101000,seq_0101000,SC1
13223001300,1111010,seq_1111010,SC1
13223001400,0000010,seq_0000010,SC1
13223001500,0100010,seq_0100010,SC1
13223001600,0000010,seq_0000010,SC1
13223001700,0101000,seq_0101000,SC1
13223001800,1111011,seq_1111011,SC1
13223001900,0100000,seq_0100000,SC1
13223002000,0100000,seq_0100000,SC1
13223002100,0100000,seq_0100000,SC1
13223002200,0100010,seq_0100010,SC1
13223002300,0100010,seq_0100010,SC1
13223002400,0100000,seq_0100000,SC1
13223002500,0001000,seq_0001000,SC3
13223002600,0101000,seq_0101000,SC1
13223002700,0100000,seq_0100000,SC1
13223002800,0100000,seq_0100000,SC1
13223002900,0100000,seq_0100000,SC1
13223003000,1101000,seq_1101000,SC1
13223003100,1100000,seq_1100000,SC1
13223003200,0100000,seq_0100000,SC1
13223003300,1100000,seq_1100000,SC1
13223003400,1100000,seq_1100000,SC1
13223003500,0100000,seq_0100000,SC1
13223003600,0100000,seq_0100000,SC1
13223003800,0111000,seq_0111000,SC1
13223003900,0100000,seq_0100000,SC1
13223004000,0001000,seq_0001000,SC3
13224000100,0101110,seq_0101110,SC1
13224000201,0001000,seq_0001000,SC3
13224000202,0001000,seq_0001000,SC3
13224000400,0001000,seq_0001000,SC3
13224000500,0001000,seq_0001000,SC3
13224000600,0001000,seq_0001000,SC3
13224000700,0100000,seq_0100000,SC1
13224000800,0100110,seq_0100110,SC1
13224000900,0100010,seq_0100010,SC1
13224001000,1101111,seq_1101111,SC1
13224001200,0100010,seq_0100010,SC1
13224001300,0100000,seq_0100000,SC1
13224001600,0100110,seq_0100110,SC1
13224001700,0000010,seq_0000010,SC1
13224001800,0100000,seq_0100000,SC1
13224001900,0100110,seq_0100110,SC1
13224002000,0100010,seq_0100010,SC1
13224002100,0000000,seq_0000000,SC0_no_presence
13224002200,0100110,seq_0100110,SC1
13224002300,0100110,seq_0100110,SC1
13224002400,0100000,seq_0100000,SC1
13224002500,0100000,seq_0100000,SC1
13224002600,0100000,seq_0100000,SC1
13224002700,0100111,seq_0100111,SC1
13224002900,0100010,seq_0100010,SC1
13224003000,0100000,seq_0100000,SC1
13224003100,0100010,seq_0100010,SC1
13224003200,0100100,seq_0100100,SC1
13224003300,0100100,seq_0100100,SC1
13224003400,0100111,seq_0100111,SC1
13224003500,1000110,seq_1000110,SC1
13224003600,0100000,seq_0100000,SC1
13224003700,0100111,seq_0100111,SC1
13224003800,0100000,seq_0100000,SC1
13224003900,0100001,seq_0100001,SC1
13224004000,0000001,seq_0000001,SC1
13224004100,0100010,seq_0100010,SC1
13224004200,0100010,seq_0100010,SC1
13224004300,0100000,seq_0100000,SC1
13224004400,0100010,seq_0100010,SC1
13224004500,0000010,seq_0000010,SC1
13224004600,0100010,seq_0100010,SC1
13224004700,0100010,seq_0100010,SC1
13224004800,0100101,seq_0100101,SC1
13224004900,0100110,seq_0100110,SC1
13224005000,1100001,seq_1100001,SC1
13224005100,1100011,seq_1100011,SC1
13224005200,0100000,seq_0100000,SC1
13224005300,0100000,seq_0100000,SC1
13224005400,0100010,seq_0100010,SC1
13224005500,0000000,seq_0000000,SC0_no_presence
13224005600,0000110,seq_0000110,SC1
13224005700,0100000,seq_0100000,SC1
13224005800,0100110,seq_0100110,SC1
13224005900,0100110,seq_0100110,SC1
13224006000,0100011,seq_0100011,SC1
13224006100,0101111,seq_0101111,SC1
13224006200,1111111,seq_1111111,SC1
13224006300,0100110,seq_0100110,SC1
13224006400,0110110,seq_0110110,SC1
13224006500,0101110,seq_0101110,SC1
13224006600,0100010,seq_0100010,SC1
13224006700,0100000,seq_0100000,SC1
13224006800,0100110,seq_0100110,SC1
13224006900,0100110,seq_0100110,SC1
13224007000,0100111,seq_0100111,SC1
13224007100,0100011,seq_0100011,SC1
13224007200,0100000,seq_0100000,SC1
13224007300,0100000,seq_0100000,SC1
13224007400,0100000,seq_0100000,SC1
13224007500,0000110,seq_0000110,SC1
13224007600,1100111,seq_1100111,SC1
13224007700,0100000,seq_0100000,SC1
13224007800,0000110,seq_0000110,SC1
13224007900,1100111,seq_1100111,SC1
13224008000,1111111,seq_1111111,SC1
13224008100,0100111,seq_0100111,SC1
13224008200,0100001,seq_0100001,SC1
13224008300,0100000,seq_0100000,SC1
13224008400,0100110,seq_0100110,SC1
13224008500,0100000,seq_0100000,SC1
13224008600,0100000,seq_0100000,SC1
13224008700,1100111,seq_1100111,SC1
13224008800,0000001,seq_0000001,SC1
13224008900,0100000,seq_0100000,SC1
13224009000,0100000,seq_0100000,SC1
13224009100,0100000,seq_0100000,SC1
13224009200,0101000,seq_0101000,SC1
13224009300,1100010,seq_1100010,SC1
13224009400,0100000,seq_0100000,SC1
13224009500,0100000,seq_0100000,SC1
13224009600,1100001,seq_1100001,SC1
13224009700,0100000,seq_0100000,SC1
13224009800,0100000,seq_0100000,SC1
13224010200,0100000,seq_0100000,SC1
13224010400,0100000,seq_0100000,SC1
13224010500,0100111,seq_0100111,SC1
13224010600,0100000,seq_0100000,SC1
13224010700,1110111,seq_1110111,SC1
13224010800,0000001,seq_0000001,SC1
13224010900,0100000,seq_0100000,SC1
13224011200,0000001,seq_0000001,SC1
13224011300,1100000,seq_1100000,SC1
13224011400,0100000,seq_0100000,SC1
13224011500,0000001,seq_0000001,SC1
13224011600,0100110,seq_0100110,SC1
13224011700,0000001,seq_0000001,SC1
13224011800,0000110,seq_0000110,SC1
13224011900,1100111,seq_1100111,SC1
13224012000,0000110,seq_0000110,SC1
13224012100,1100111,seq_1100111,SC1
13224012200,0100000,seq_0100000,SC1
13224012300,0100111,seq_0100111,SC1
13224012400,0000110,seq_0000110,SC1
13224012500,0100110,seq_0100110,SC1
13224012600,0000110,seq_0000110,SC1
13224012700,0100000,seq_0100000,SC1
13224012800,0000110,seq_0000110,SC1
13224012900,0000110,seq_0000110,SC1
13224013000,0000110,seq_0000110,SC1
13224013100,0000110,seq_0000110,SC1
13224013200,1100000,seq_1100000,SC1
13224013300,1100000,seq_1100000,SC1
13224013400,0100111,seq_0100111,SC1
13224013500,0100110,seq_0100110,SC1
13224013600,0100000,seq_0100000,SC1
13224013700,0100110,seq_0100110,SC1
13224013800,0100110,seq_0100110,SC1
13224013900,0100100,seq_0100100,SC1
13224014000,0000000,seq_0000000,SC0_no_presence
13224014100,0100110,seq_0100110,SC1
13224014200,1100001,seq_1100001,SC1
13224014300,0100110,seq_0100110,SC1
13224014400,0000110,seq_0000110,SC1
13224014500,1100111,seq_1100111,SC1
13224014600,0100000,seq_0100000,SC1
13224014700,0100000,seq_0100000,SC1
13224014800,0100001,seq_0100001,SC1
13224014900,1100010,seq_1100010,SC1
13224015000,0000010,seq_0000010,SC1
13224015100,0100110,seq_0100110,SC1
13224015300,0100010,seq_0100010,SC1
13224015400,0100111,seq_0100111,SC1
13224015500,0100010,seq_0100010,SC1
13224015600,0100000,seq_0100000,SC1
13224015700,0100000,seq_0100000,SC1
13224015800,0100000,seq_0100000,SC1
13224015900,0100000,seq_0100000,SC1
13224016000,0100000,seq_0100000,SC1
13224016100,0100000,seq_0100000,SC1
13224016200,0100000,seq_0100000,SC1
13224016300,0100000,seq_0100000,SC1
13224016400,0100000,seq_0100000,SC1
13224016500,0100000,seq_0100000,SC1
13224016800,0100000,seq_0100000,SC1
13224016900,0100000,seq_0100000,SC1
13224017000,0000110,seq_0000110,SC1
13224017100,0100000,seq_0100000,SC1
13224017200,0100110,seq_0100110,SC1
13224017500,0100111,seq_0100111,SC1
13224017600,0100000,seq_0100000,SC1
13224017700,0100000,seq_0100000,SC1
13224017800,1100001,seq_1100001,SC1
13224017900,0001100,seq_0001100,SC3
13224018000,0111000,seq_0111000,SC1
13224018200,0000001,seq_0000001,SC1
13224018300,0000000,seq_0000000,SC0_no_presence
13224018400,0000001,seq_0000001,SC1
13224018600,1100111,seq_1100111,SC1
13224018700,0100110,seq_0100110,SC1
13224018800,0100111,seq_0100111,SC1
13224018900,0100111,seq_0100111,SC1
13224019100,0000001,seq_0000001,SC1
13224019200,0100000,seq_0100000,SC1
13224019300,0000001,seq_0000001,SC1
13224019400,0000001,seq_0000001,SC1
13224019500,0000001,seq_0000001,SC1
13224019600,0000001,seq_0000001,SC1
13224019700,0000001,seq_0000001,SC1
13224019900,0000001,seq_0000001,SC1
13224020000,0110110,seq_0110110,SC1
13224020400,0101110,seq_0101110,SC1
13224020500,0101110,seq_0101110,SC1
13224020600,0100010,seq_0100010,SC1
13224020700,0000010,seq_0000010,SC1
13224020800,0001000,seq_0001000,SC3
13224020801,0001000,seq_0001000,SC3
13224020802,0001000,seq_0001000,SC3
13224020803,0001000,seq_0001000,SC3
13224020804,0001000,seq_0001000,SC3
13224020805,0001000,seq_0001000,SC3
13224020806,0001000,seq_0001000,SC3
13224020807,0001000,seq_0001000,SC3
13224020808,0001000,seq_0001000,SC3
13224020809,0001000,seq_0001000,SC3
